,Unnamed: 0,Unnamed: 0.1,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
6824,6824,6824,55023a374b4f031faba65fa5,"22 Hawthorne StreetSan Francisco, CA  94105",4.0,2.0,4.6,Benu,"The display kitchen is apparently more important to the owners than the dining room. Service was attentive and tried to please, but could not make up for the insultingly tiny amount of food served as a vegetarian entree, and the fact that it was just not that special. My girlfriend did not finish her lobster entree either. Based on our experience, we don't understand the popularity/acclaim.",393,The display kitchen is apparently,45916,2.0,http://www.opentable.com/benu?rid=45916&tab=2&page=16
6825,6825,6825,55023a374b4f031faba65fa6,"22 Hawthorne StreetSan Francisco, CA  94105",5.0,5.0,4.6,Benu,splendid and a gem. for foodies who will appreciate it.,55,splendid and a gem. for foodies,45916,5.0,http://www.opentable.com/benu?rid=45916&tab=2&page=17
6826,6826,6826,55023a374b4f031faba65fa7,"22 Hawthorne StreetSan Francisco, CA  94105",5.0,5.0,4.6,Benu,"Benu is one of the most spectacular dining experiences in San Francisco. I once saw a t-shirt that said, ""Harvard: the Harvard of the East""... in response to Stanford t-shirt reading, ""Stanford: the Harvard of the West."" Looking for a place to celebrate a birthday, we realized that the question we were asking was, ""What would be as good as Benu?"" Glad we had another visit!

Chilled cucumber pistachio olive oil amuse-bouche, uni risotto, lobster, stuffed sea cucumber with pork belly, truffled acorn pasta with pancetta, sea snails, almond brioche with apricot medallions, gelee and sorbet... Sommelier recommended Mendocino Farms Grenache, which was amazing... Perfect evening from the Kwangjuyo ceramics to the last drop of coffee.",736,Loved Benu.,45916,5.0,http://www.opentable.com/benu?rid=45916&tab=2&page=18
6827,6827,6827,55023a384b4f031faba65fa8,"22 Hawthorne StreetSan Francisco, CA  94105",5.0,5.0,4.6,Benu,"The 18 course tasting menu was incredible. If you want a sample of the various different levels of ability the chef is capable of, then the tasting menu is the way to go. Most of the dishes take only a few bites, but don't worry, it will fill you up at the end. The best part is, you get to try and taste alot of different levels of dishes made by Chef Lee.
My personal favorites were the horseradish, trout roe crispy air chip, the jasmine chicken with dates, monkfish liver torchon on a brioche, beef, lily bulb with cherry espagnole sauce, passionfruit, white chocolate powder and chili sorbet, and the peach, matcha, elderflower dessert(it felt like a fragrance of fresh flowers in your mouth).

The service was also outstanding and impeccab",745,The 18 course tasting menu,45916,4.0,http://www.opentable.com/benu?rid=45916&tab=2&page=19
6828,6828,6828,55023a384b4f031faba65fa9,"22 Hawthorne StreetSan Francisco, CA  94105",3.0,5.0,4.6,Benu,"Really wonderfully executed, interesting food. French basis with Asian seasoning and ingredients. Would definitely go again and highly recommend. The food was rich and flavorful--although a bit heavy but not in a bad way.",221,"Really wonderfully executed,",45916,4.0,http://www.opentable.com/benu?rid=45916&tab=2&page=20
6829,6829,6829,55023a384b4f031faba65faa,"22 Hawthorne StreetSan Francisco, CA  94105",3.0,1.0,4.6,Benu,"Overated and overpriced and very pretentious. Not a good recipe for a winning restaurant. But to give some credit, the acorn pasta with the Iberico ham was tasty, but my serving had no Iberico ham.",197,Benu - a big disappointment,45916,3.0,http://www.opentable.com/benu?rid=45916&tab=2&page=21
6830,6830,6830,55023a384b4f031faba65fab,"22 Hawthorne StreetSan Francisco, CA  94105",5.0,5.0,4.6,Benu,"Benu is one of the best restaurants in the Bay Area!
Wonderful service and exquisite dishes.
We ordered the Chef's Tasting Menu.
The whole experience was just SPLENDID!!",169,Benu is one of the best restaurants,45916,4.0,http://www.opentable.com/benu?rid=45916&tab=2&page=22
6831,6831,6831,55023a394b4f031faba65fac,"22 Hawthorne StreetSan Francisco, CA  94105",5.0,4.0,4.6,Benu,"Great dinner. Food, service, atmosphere all top notch. Expensive but worth it for a special occassion. I believe it will get even better over time.",147,"Great dinner. Food, service,",45916,4.0,http://www.opentable.com/benu?rid=45916&tab=2&page=23
6832,6832,6832,55023a394b4f031faba65fad,"22 Hawthorne StreetSan Francisco, CA  94105",5.0,4.0,4.6,Benu,"The food was superb and the right portions for the richness, etc. Great wine list and great service. If Hawthorne Lane was going to be replaced by anything, this is it.",168,The food was superb and the,45916,4.0,http://www.opentable.com/benu?rid=45916&tab=2&page=24
6833,6833,6833,55023a394b4f031faba65fae,"22 Hawthorne StreetSan Francisco, CA  94105",5.0,5.0,4.6,Benu,"Our dinner was an exceptional experience. The tasting menu did not disappoint, with notable favorites being the tomato in the opening dish, thousand year old quail egg, and the eel. A different experience to previous haute gastronomie dinners, thanks to the asian influence in the menu. The wine pairing provided equal surprise and excitement as each dish - despite some wines being particular on their own, they were all a treat when coupled with the dish. A pleasant relaxed ambiance in the restaurant, with a warm homy feel to the place. Som, waiter, and maitre d' made the occasion feel special.",599,Our dinner was an exceptional,45916,4.0,http://www.opentable.com/benu?rid=45916&tab=2&page=25
6834,6834,6834,55023a7f4b4f031faba6610f,"3111 24th StreetSan Francisco, CA  94110",2.0,4.0,4.3,Local Mission Eatery,It took 20 minutes after i was seated before i had to ask the waiter to bring me water and a glass of wine. There was only 2 other tables. I found this weird. Food is good.,172,tasty but slow service,46099,5.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=1
6835,6835,6835,55023a7f4b4f031faba66110,"3111 24th StreetSan Francisco, CA  94110",4.0,4.0,4.3,Local Mission Eatery,"I went with my boyfriend and a couple of friends. First off, the space is very intimate and warm with great lighting. Unfortunately, we couldn't give it 5 stars for ambiance or service because we had to wait 20 minutes for a table (despite our having a reservation) and the place is a bit cramped if you're not seated. After we were eventually seated, we were met with an incredibly knowledgeable and friendly waiter who offered us food and great wine recommendations throughout the night. About the food: very good, very small portions and a bit overpriced for SF. About the wine: most of the wines are atypical / new-world in style and a few of us didn't like them. I'll definitely come back here but only for special occasions due to the prices.",748,Totally Farm to Table Fresh,46099,4.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=2
6836,6836,6836,55023a7f4b4f031faba66111,"3111 24th StreetSan Francisco, CA  94110",4.0,3.0,4.3,Local Mission Eatery,"It was a good experience. Nice atmosphere in this small scale restaurant. Romantic. Kind service. Good food quality but not super special. The salad I had was small, plain and a little boring. The octopus way to spicy! Not bad but just not convincing.
I would go there again just to have the delicious focaccia bread and a glass of wine.",337,Can one resist this focaccia bread?,46099,4.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=3
6837,6837,6837,55023a7f4b4f031faba66112,"3111 24th StreetSan Francisco, CA  94110",5.0,5.0,4.3,Local Mission Eatery,"The menu is limited, but everything we tasted was four-star. The kale salad, the terrine
of chicken liver, the sirloin, side dishes and desert were perfect. The service was
prompt and courteous. The only disadvantage was lack of heating, which is a problem
at cold San Francisco nights.",286,"The menu is limited, but everything",46099,4.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=4
6838,6838,6838,55023a7f4b4f031faba66113,"3111 24th StreetSan Francisco, CA  94110",5.0,5.0,4.3,Local Mission Eatery,Once agin my favorite restaurant in the city did not fail to amaze me.,70,Once agin my favorite restaurant,46099,4.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=5
6839,6839,6839,55023a804b4f031faba66114,"3111 24th StreetSan Francisco, CA  94110",5.0,5.0,4.3,Local Mission Eatery,"Service was great, food wonderful, good portions for price, excellent wine by the glass. I will be back!",104,"Service was great, food wonderful,",46099,5.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=6
6840,6840,6840,55023a804b4f031faba66115,"3111 24th StreetSan Francisco, CA  94110",5.0,4.0,4.3,Local Mission Eatery,"I really like Local Mission but I don't love it. The service was fantastic and I love the room, the ethos, the quality, the wines, the desserts, and the fair prices. But there were some misses. I've ordered soup there on 2 occasions (this time it was a comforting potato-apple soup) and it arrived lukewarm both times. And the flavors in my wife's squid with butternut squash romesco were just strange. My lamb meatballs with butter beans were fantastic, though, and the portion was big enough for 2 (which was good since my wife ate half). The beans were the best part -- they could be an entree by themselves. We shared a lemon tart for dessert. It was kinda small for two people to share, but perfect in every other way.",723,"Really like it, but I don't love it",46099,4.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=7
6841,6841,6841,55023a804b4f031faba66116,"3111 24th StreetSan Francisco, CA  94110",5.0,5.0,4.3,Local Mission Eatery,"The food was outstanding - the beef tongue was perfectly tender, falling off the bone, and the pork belly had a deliciously crisp outside with a tender fatty, but flavorful inside.",180,The food was outstanding -,46099,4.0,http://www.opentable.com/local-mission-eatery?rid=46099&tab=2&page=8
6842,6842,6842,55023ad74b4f031faba662c7,"660 Howard StreetSan Francisco, CA  94105",2.0,5.0,4.0,FANG,Food was outstanding!  Loved the fried short rib and sesame chicken.  We had a reservation and waited for 10 minutes to be greeted at door.  Waitstaff not friendly.  Food arrived quickly.,187,"Great food, bad service",46267,3.0,http://www.opentable.com/fang?rid=46267&tab=2&page=1
6843,6843,6843,55023ad74b4f031faba662c8,"660 Howard StreetSan Francisco, CA  94105",1.0,3.0,4.0,FANG,"While the food was good and very inexpensive it did not make up for the total and utter lack of service. I am always willing to give an establishment the benefit of the doubt, we all have an off evening, but the folks we sat next to ate there often and said the service is consistently lacking. It was one of those experiences where patrons bonded over the bad service, we were all in it together!!! If you are a practicing Buddhist and want to practice intense patience by all means go. If you want to focus on your dinner conversation and not flagging down your waiter all evening pick one of the many other fabulous restaurants in the beautiful city.",653,Excuse me...,46267,2.0,http://www.opentable.com/fang?rid=46267&tab=2&page=2
6844,6844,6844,55023ad84b4f031faba662c9,"660 Howard StreetSan Francisco, CA  94105",3.0,4.0,4.0,FANG,The dishes are very unusual Chinese fare. The flavors are assertive and the portions very ample. We always have to remember to order less than in other Chinese restaurants. The short ribs and the spare ribs and the crispy chicken with sweet potatoes are outstanding.,266,Unique,46267,3.0,http://www.opentable.com/fang?rid=46267&tab=2&page=3
6845,6845,6845,55023ad84b4f031faba662ca,"660 Howard StreetSan Francisco, CA  94105",3.0,4.0,4.0,FANG,It was a decent enough lunch. Wouldn't take out of towners to wow them or anything,82,Good portion size,46267,3.0,http://www.opentable.com/fang?rid=46267&tab=2&page=4
